1680.62,6.0
1363.47,6.0
1739.05,6.0
1048.94,6.0
1247.26,6.0
1567.63,6.0
1073.73,6.0
1830.96,6.0
340.53,6.0
1390.47,6.0
823.55,6.0
514.85,6.0
641.36,6.0
873.87,6.0
1011.16,6.0
1442.32,6.0
735.25,6.0
122.45,6.0
1553.49,2.0
753.16,2.0
587.68,2.0
523.53,2.0
1781.89,2.0
329.71,2.0
1135.17,2.0
117.31,2.0
1500.44,2.0
653.9,2.0
273.06,2.0
174.83,2.0
1075.8,2.0
1712.49,2.0
446.74,2.0
1390.14,2.0
222.23,2.0
961.2,2.0
705.61,2.0
1627.47,2.0
-38.17,-1.42
1202.75,2.0
1430.99,2.0
86.89,2.0
1020.98,2.0
370.43,2.0
-19.5,12.78
785.57,2.0
826.13,2.0
863.54,2.0
1256.53,2.0
934.84,2.0
1318.82,2.0
1349.58,2.0
-18.87,-15.71
48.33,-2.0
1972.33,-10.0
1624.53,-10.0
1135.08,-10.0
1099.04,-10.0
1935.36,-10.0
848.31,-10.0
811.21,-10.0
1471.37,-10.0
2003.15,12.86
1843.0,-10.0
985.85,-10.0
629.12,-10.0
284.89,-10.0
785.28,-10.0
495.63,-10.0
444.08,-10.0
420.4,-10.0
1953.29,10.0
597.07,-10.0
1809.02,-10.0
360.14,-10.0
2026.76,9.78
181.13,-10.0
1184.19,-10.0
1893.24,10.0
563.03,-10.0
909.11,-10.0
1069.26,-10.0
1784.23,-10.0
1237.29,-10.0
157.17,-10.0
1347.04,-10.0
1441.12,-10.0
134.74,-10.0
1379.17,-10.0
1679.6,-10.0
659.54,-10.0
1285.6,-10.0
207.76,-10.0
1543.12,-10.0
935.73,-6.0
1916.44,6.0
1625.58,-6.0
1116.6,-6.0
1351.04,-6.0
1942.38,6.0
773.23,-6.0
1013.81,-6.0
889.92,-6.0
1592.63,-6.0
1527.92,-6.0
1765.85,-6.0
254.34,-6.0
737.32,-6.0
485.6,-6.0
1885.14,-6.0
2004.38,-10.24
713.55,-6.0
1837.2,-6.0
1293.44,-6.0
223.76,-6.0
535.75,-6.0
188.53,-6.0
800.21,-6.0
688.86,-6.0
1728.53,-6.0
1404.59,-6.0
615.47,-6.0
382.27,-6.0
1245.81,-6.0
1689.01,-6.0
339.31,-6.0
162.68,-6.0
140.1,-6.0
408.84,-6.0
1938.71,-6.0
1450.17,-6.0
2016.16,14.04
1188.93,-6.0
1049.63,-6.0
1869.42,2.0
1179.86,-2.0
840.4,-2.0
1650.37,-2.0
938.44,-2.0
1363.76,-2.0
465.24,-2.0
428.17,-2.0
389.05,-2.0
587.03,-2.0
2025.95,2.27
706.84,-2.0
1990.36,2.0
1331.16,-2.0
1011.91,-2.0
354.58,-2.0
275.9,-2.0
1703.14,-2.0
1536.53,-2.0
221.43,-2.0
1413.63,-2.0
1906.06,2.0
1261.47,-2.0
1771.95,-2.0
2006.5,-7.84
796.86,-2.0
1853.13,-2.0
193.0,-2.0
1608.5,-2.0
1960.99,-2.0
1501.55,-2.0
168.61,-2.0
145.67,-2.0
1130.82,-2.0
1890.92,-2.0
871.2,-2.0
621.02,-2.0
512.9,-2.0
1091.99,-2.0
247.65,6.0
313.1,6.0
492.64,6.0
-40.64,0.63
1309.89,6.0
23.12,6.0
789.49,6.0
1192.2,6.0
9.96,-6.0
410.81,6.0
666.46,6.0
1144.56,6.0
200.27,6.0
584.07,6.0
1768.87,6.0
939.01,6.0
48.8,6.0
1633.67,6.0
1798.41,6.0
69.15,-6.0
1505.88,6.0
1678.64,6.0
1361.56,6.0
1737.05,6.0
1047.08,6.0
1245.31,6.0
1565.64,6.0
1071.99,6.0
1829.22,6.0
338.65,6.0
1388.67,6.0
821.71,6.0
513.0,6.0
639.37,6.0
872.02,6.0
1009.26,6.0
1440.48,6.0
733.25,6.0
120.6,6.0
1551.49,2.0
751.17,2.0
585.68,2.0
521.54,2.0
1779.89,2.0
327.72,2.0
1133.17,2.0
115.4,2.0
1498.46,2.0
651.9,2.0
271.08,2.0
172.87,2.0
1073.81,2.0
1710.5,2.0
444.74,2.0
1388.26,2.0
220.26,2.0
959.33,2.0
703.62,2.0
1625.47,2.0
-39.44,-2.83
1200.75,2.0
1429.13,2.0
84.9,2.0
1019.03,2.0
368.47,2.0
-20.54,13.36
783.65,2.0
824.25,2.0
861.69,2.0
1254.53,2.0
932.86,2.0
1316.83,2.0
1347.67,2.0
-17.75,-14.9
50.29,-2.0
1974.21,-10.0
1626.48,-10.0
1137.05,-10.0
1100.95,-10.0
1937.19,-10.0
850.29,-10.0
813.15,-10.0
1473.36,-10.0
2002.46,12.3
1844.91,-10.0
987.74,-10.0
630.6,-10.0
286.77,-10.0
787.11,-10.0
497.26,-10.0
445.77,-10.0
421.98,-10.0
1951.47,10.0
598.51,-10.0
1810.86,-10.0
361.85,-10.0
2025.4,10.85
182.94,-10.0
1186.15,-10.0
1891.39,10.0
564.46,-10.0
911.1,-10.0
1071.09,-10.0
1785.96,-10.0
1239.21,-10.0
158.86,-10.0
1348.91,-10.0
1443.02,-10.0
136.31,-10.0
1381.12,-10.0
1681.51,-10.0
661.08,-10.0
1287.52,-10.0
209.66,-10.0
1545.05,-10.0
937.73,-6.0
1914.5,6.0
1627.58,-6.0
1118.59,-6.0
1353.03,-6.0
1940.56,6.0
775.04,-6.0
1015.7,-6.0
891.91,-6.0
1594.55,-6.0
1529.92,-6.0
1767.85,-6.0
256.34,-6.0
739.08,-6.0
487.57,-6.0
1887.04,-6.0
2005.2,-10.95
715.19,-6.0
1839.12,-6.0
1295.36,-6.0
225.67,-6.0
537.7,-6.0
190.38,-6.0
802.12,-6.0
690.4,-6.0
1730.47,-6.0
1406.54,-6.0
617.22,-6.0
384.1,-6.0
1247.73,-6.0
1690.91,-6.0
341.14,-6.0
164.42,-6.0
141.72,-6.0
410.78,-6.0
1940.58,-6.0
1452.12,-6.0
2009.29,13.72
1190.91,-6.0
1051.59,-6.0
1867.43,2.0
1181.85,-2.0
842.31,-2.0
1652.37,-2.0
940.44,-2.0
1365.75,-2.0
467.23,-2.0
430.11,-2.0
390.95,-2.0
588.95,-2.0
2024.41,3.48
708.84,-2.0
1988.37,2.0
1333.07,-2.0
1013.91,-2.0
356.42,-2.0
277.9,-2.0
1705.13,-2.0
1538.52,-2.0
223.42,-2.0
1415.62,-2.0
1904.12,2.0
1263.46,-2.0
1773.94,-2.0
2007.32,-8.55
798.75,-2.0
1855.07,-2.0
194.9,-2.0
1610.46,-2.0
1962.85,-2.0
1503.48,-2.0
170.38,-2.0
147.33,-2.0
1132.82,-2.0
1892.91,-2.0
873.19,-2.0
623.02,-2.0
514.89,-2.0
1093.94,-2.0
245.68,6.0
311.11,6.0
490.65,6.0
-41.9,-0.79
1307.9,6.0
21.32,6.0
787.58,6.0
1190.28,6.0
11.86,-6.0
408.85,6.0
664.57,6.0
1142.66,6.0
198.3,6.0
582.08,6.0
1766.95,6.0
937.05,6.0
47.11,6.0
1631.67,6.0
1796.58,6.0
70.96,-6.0
1503.92,6.0
1676.66,6.0
1359.66,6.0
1735.06,6.0
1045.22,6.0
1243.35,6.0
1563.64,6.0
1070.25,6.0
1827.47,6.0
336.78,6.0
1386.86,6.0
819.87,6.0
511.15,6.0
637.37,6.0
870.18,6.0
1007.37,6.0
1438.63,6.0
731.26,6.0
118.73,6.0
1549.5,2.0
749.17,2.0
583.69,2.0
519.54,2.0
1777.9,2.0
325.73,2.0
1131.17,2.0
113.5,2.0
1496.48,2.0
649.91,2.0
269.09,2.0
170.9,2.0
1071.83,2.0
1708.5,2.0
442.75,2.0
1386.38,2.0
218.29,2.0
957.46,2.0
701.62,2.0
1623.48,2.0
-40.17,-6.6
1198.76,2.0
1427.28,2.0
82.9,2.0
1017.09,2.0
366.51,2.0
-21.58,13.94
781.74,2.0
822.37,2.0
859.85,2.0
1252.54,2.0
930.88,2.0
1314.83,2.0
1345.76,2.0
-16.63,-14.08
52.26,-2.0
1976.08,-10.0
1628.43,-10.0
1139.02,-10.0
1102.87,-10.0
1939.02,-10.0
852.28,-10.0
815.08,-10.0
1475.36,-10.0
2001.78,11.75
1846.81,-10.0
989.64,-10.0
632.09,-10.0
288.65,-10.0
788.93,-10.0
498.89,-10.0
447.47,-10.0
423.57,-10.0
1949.64,10.0
599.97,-10.0
1812.71,-10.0
363.56,-10.0
2024.04,11.92
184.74,-10.0
1188.12,-10.0
1889.53,10.0
565.89,-10.0
913.09,-10.0
1072.91,-10.0
1787.69,-10.0
1241.14,-10.0
160.55,-10.0
1350.78,-10.0
1444.92,-10.0
137.88,-10.0
1383.07,-10.0
1683.41,-10.0
662.62,-10.0
1289.44,-10.0
211.57,-10.0
1546.99,-10.0
939.72,-6.0
1912.56,6.0
1629.57,-6.0
1120.59,-6.0
1355.01,-6.0
1938.73,6.0
776.84,-6.0
1017.6,-6.0
893.89,-6.0
1596.47,-6.0
1531.91,-6.0
1769.84,-6.0
258.33,-6.0
740.83,-6.0
489.53,-6.0
1888.95,-6.0
2006.01,-11.67
716.84,-6.0
1841.03,-6.0
1297.28,-6.0
227.58,-6.0
539.65,-6.0
192.23,-6.0
804.03,-6.0
691.95,-6.0
1732.41,-6.0
1408.49,-6.0
618.97,-6.0
385.94,-6.0
1249.66,-6.0
1692.82,-6.0
342.96,-6.0
166.17,-6.0
143.35,-6.0
412.72,-6.0
1942.43,-6.0
1454.08,-6.0
2008.56,13.13
1192.89,-6.0
1053.54,-6.0
1865.43,2.0
1183.85,-2.0
844.22,-2.0
1654.36,-2.0
942.43,-2.0
1367.75,-2.0
469.23,-2.0
432.05,-2.0
392.86,-2.0
590.88,-2.0
2022.88,4.69
710.83,-2.0
1986.37,2.0
1334.99,-2.0
1015.9,-2.0
358.26,-2.0
279.89,-2.0
1707.13,-2.0
1540.51,-2.0
225.42,-2.0
1417.62,-2.0
1902.18,2.0
1265.46,-2.0
1775.94,-2.0
2008.14,-9.27
800.65,-2.0
1857.01,-2.0
196.79,-2.0
1612.43,-2.0
1964.71,-2.0
1505.41,-2.0
172.16,-2.0
148.99,-2.0
1134.81,-2.0
1894.89,-2.0
875.19,-2.0
625.01,-2.0
516.88,-2.0
1095.89,-2.0
243.71,6.0
309.12,6.0
488.65,6.0
-41.9,-9.3
1305.9,6.0
19.52,6.0
785.66,6.0
1188.37,6.0
13.75,-6.0
406.89,6.0
662.68,6.0
1140.75,6.0
196.34,6.0
580.09,6.0
1765.04,6.0
935.09,6.0
45.42,6.0
1629.68,6.0
1794.76,6.0
72.77,-6.0
1501.97,6.0
1674.68,6.0
1357.75,6.0
1733.07,6.0
1043.37,6.0
1241.4,6.0
1561.65,6.0
1068.5,6.0
1825.72,6.0
334.91,6.0
1385.06,6.0
818.03,6.0
509.3,6.0
635.38,6.0
868.34,6.0
1005.47,6.0
1436.78,6.0
729.27,6.0
116.87,6.0
1547.5,2.0
747.18,2.0
581.69,2.0
517.55,2.0
1775.9,2.0
323.73,2.0
1129.18,2.0
111.59,2.0
1494.49,2.0
647.91,2.0
267.11,2.0
168.94,2.0
1069.84,2.0
1706.51,2.0
440.75,2.0
1384.5,2.0
216.33,2.0
955.59,2.0
699.63,2.0
1621.48,2.0
-38.6,-7.69
1196.77,2.0
1425.42,2.0
80.91,2.0
1015.14,2.0
364.56,2.0
-24.63,13.71
779.82,2.0
820.48,2.0
858.01,2.0
1250.54,2.0
928.9,2.0
1312.84,2.0
1343.86,2.0
-15.51,-13.27
54.23,-2.0
1977.95,-10.0
1630.38,-10.0
1141.0,-10.0
1104.78,-10.0
1940.85,-10.0
854.27,-10.0
817.01,-10.0
1477.35,-10.0
1995.9,10.0
1848.72,-10.0
991.53,-10.0
633.58,-10.0
290.53,-10.0
790.75,-10.0
500.52,-10.0
449.16,-10.0
425.16,-10.0
1947.81,10.0
601.42,-10.0
1814.55,-10.0
365.27,-10.0
2022.67,12.99
186.54,-10.0
1190.08,-10.0
1887.67,10.0
567.33,-10.0
915.09,-10.0
1074.74,-10.0
1789.42,-10.0
1243.07,-10.0
162.24,-10.0
1352.66,-10.0
1446.83,-10.0
139.46,-10.0
1385.03,-10.0
1685.32,-10.0
664.17,-10.0
1291.36,-10.0
213.48,-10.0
1548.93,-10.0
941.72,-6.0
1910.62,6.0
1631.57,-6.0
1122.58,-6.0
1357.0,-6.0
1936.9,6.0
778.65,-6.0
1019.49,-6.0
895.88,-6.0
1598.39,-6.0
1533.9,-6.0
1771.84,-6.0
260.32,-6.0
742.6,-6.0
491.5,-6.0
1890.85,-6.0
2006.83,-12.38
718.49,-6.0
1842.95,-6.0
1299.2,-6.0
229.48,-6.0
541.6,-6.0
194.08,-6.0
805.94,-6.0
693.5,-6.0
1734.35,-6.0
1410.44,-6.0
620.72,-6.0
387.78,-6.0
1251.59,-6.0
1694.72,-6.0
344.79,-6.0
167.91,-6.0
144.97,-6.0
414.66,-6.0
1944.29,-6.0
1456.03,-6.0
2007.83,12.53
1194.87,-6.0
1055.49,-6.0
1863.44,2.0
1185.84,-2.0
846.13,-2.0
1656.35,-2.0
944.43,-2.0
1369.74,-2.0
471.22,-2.0
433.99,-2.0
394.76,-2.0
592.8,-2.0
2021.34,5.9
712.82,-2.0
1984.38,2.0
1336.91,-2.0
1017.89,-2.0
360.11,-2.0
281.88,-2.0
1709.12,-2.0
1542.51,-2.0
227.41,-2.0
1419.61,-2.0
1900.24,2.0
1267.45,-2.0
1777.93,-2.0
2008.95,-9.98
802.55,-2.0
1858.95,-2.0
198.69,-2.0
1614.39,-2.0
1966.57,-2.0
1507.34,-2.0
173.94,-2.0
150.65,-2.0
1136.81,-2.0
1896.89,-2.0
877.18,-2.0
627.01,-2.0
518.88,-2.0
1097.84,-2.0
241.75,6.0
307.14,6.0
486.66,6.0
-40.33,-10.39
1303.91,6.0
17.72,6.0
783.75,6.0
1186.45,6.0
15.64,-6.0
404.93,6.0
660.8,6.0
1138.84,6.0
194.37,6.0
578.11,6.0
1763.13,6.0
933.13,6.0
43.72,6.0
1627.68,6.0
1792.93,6.0
74.59,-6.0
1500.01,6.0
1672.7,6.0
1355.84,6.0
1731.07,6.0
1041.52,6.0
1239.45,6.0
1559.66,6.0
1066.76,6.0
1823.97,6.0
333.04,6.0
1383.25,6.0
816.18,6.0
507.44,6.0
633.39,6.0
866.5,6.0
1003.57,6.0
1434.93,6.0
727.27,6.0
115.01,6.0
1545.51,2.0
745.18,2.0
579.7,2.0
515.55,2.0
1773.91,2.0
321.74,2.0
1127.18,2.0
109.68,2.0
1492.51,2.0
645.92,2.0
265.12,2.0
166.97,2.0
1067.85,2.0
1704.51,2.0
438.76,2.0
1382.62,2.0
214.36,2.0
953.72,2.0
697.63,2.0
1619.49,2.0
-37.04,-8.78
1194.77,2.0
1423.57,2.0
78.91,2.0
1013.2,2.0
362.6,2.0
-25.83,12.37
777.9,2.0
818.6,2.0
856.17,2.0
1248.55,2.0
926.92,2.0
1310.84,2.0
1341.95,2.0
-14.39,-12.45
56.19,-2.0
1979.82,-10.0
1632.34,-10.0
1142.97,-10.0
1106.69,-10.0
1942.68,-10.0
856.25,-10.0
818.95,-10.0
1479.34,-10.0
1994.05,10.0
1850.62,-10.0
993.43,-10.0
635.08,-10.0
292.41,-10.0
792.58,-10.0
502.15,-10.0
450.86,-10.0
426.75,-10.0
1945.97,10.0
602.87,-10.0
1816.39,-10.0
366.99,-10.0
2021.31,14.07
188.35,-10.0
1192.04,-10.0
1885.81,10.0
568.76,-10.0
917.08,-10.0
1076.57,-10.0
1791.15,-10.0
1244.99,-10.0
163.93,-10.0
1354.53,-10.0
1448.73,-10.0
141.04,-10.0
1386.97,-10.0
1687.22,-10.0
665.73,-10.0
1293.28,-10.0
215.38,-10.0
1550.87,-10.0
943.71,-6.0
1908.68,6.0
1633.56,-6.0
1124.57,-6.0
1358.98,-6.0
1935.07,6.0
780.46,-6.0
1021.38,-6.0
897.86,-6.0
1600.31,-6.0
1535.9,-6.0
1773.83,-6.0
262.32,-6.0
744.36,-6.0
493.47,-6.0
1892.76,-6.0
2007.65,-13.1
720.14,-6.0
1844.86,-6.0
1301.12,-6.0
231.39,-6.0
543.55,-6.0
195.93,-6.0
807.85,-6.0
695.05,-6.0
1736.3,-6.0
1412.38,-6.0
622.48,-6.0
389.61,-6.0
1253.52,-6.0
1696.63,-6.0
346.62,-6.0
169.66,-6.0
146.6,-6.0
416.6,-6.0
1946.16,-6.0
1457.99,-6.0
2007.1,11.94
1196.85,-6.0
1057.44,-6.0
1861.44,2.0
1187.84,-2.0
848.04,-2.0
1658.35,-2.0
946.42,-2.0
1371.74,-2.0
473.22,-2.0
435.93,-2.0
396.66,-2.0
594.72,-2.0
2019.8,7.1
714.82,-2.0
1982.38,2.0
1338.82,-2.0
1019.89,-2.0
361.95,-2.0
283.88,-2.0
1711.11,-2.0
1544.5,-2.0
229.4,-2.0
1421.6,-2.0
1898.3,2.0
1269.44,-2.0
1779.93,-2.0
2009.77,-10.7
804.44,-2.0
1860.89,-2.0
200.58,-2.0
1616.36,-2.0
1968.43,-2.0
1509.27,-2.0
175.72,-2.0
152.32,-2.0
1138.8,-2.0
1898.88,-2.0
879.17,-2.0
629.0,-2.0
520.87,-2.0
1099.79,-2.0
239.78,6.0
305.15,6.0
484.67,6.0
-38.77,-11.47
1301.91,6.0
15.92,6.0
781.83,6.0
1184.53,6.0
17.53,-6.0
402.97,6.0
658.91,6.0
1136.94,6.0
192.4,6.0
576.12,6.0
1761.22,6.0
931.18,6.0
42.02,6.0
1625.69,6.0
1791.11,6.0
76.4,-6.0
1498.05,6.0
1670.72,6.0
1353.93,6.0
1729.08,6.0
1039.66,6.0
1237.5,6.0
1557.66,6.0
1065.01,6.0
1822.22,6.0
331.17,6.0
1381.44,6.0
814.34,6.0
505.59,6.0
631.39,6.0
864.66,6.0
1001.68,6.0
1433.08,6.0
725.28,6.0
113.14,6.0
1543.51,2.0
743.19,2.0
577.7,2.0
513.56,2.0
1771.91,2.0
319.74,2.0
1125.19,2.0
107.78,2.0
1490.53,2.0
643.93,2.0
263.14,2.0
165.01,2.0
1065.86,2.0
1702.52,2.0
436.76,2.0
1380.74,2.0
212.39,2.0
951.85,2.0
695.64,2.0
1617.5,2.0
-35.48,-9.86
1192.78,2.0
1421.71,2.0
76.92,2.0
1011.25,2.0
360.64,2.0
-27.03,11.03
775.99,2.0
816.71,2.0
854.33,2.0
1246.55,2.0
924.95,2.0
1308.85,2.0
1340.03,2.0
-13.27,-11.64
58.16,-2.0
1981.69,-10.0
1634.29,-10.0
1144.94,-10.0
1108.61,-10.0
1944.51,-10.0
858.24,-10.0
820.88,-10.0
1481.34,-10.0
1992.19,10.0
1852.53,-10.0
995.32,-10.0
636.58,-10.0
294.29,-10.0
794.4,-10.0
503.78,-10.0
452.55,-10.0
428.34,-10.0
1944.14,10.0
604.33,-10.0
1818.23,-10.0
368.7,-10.0
2019.94,15.14
190.15,-10.0
1194.0,-10.0
1883.96,10.0
570.2,-10.0
919.07,-10.0
1078.4,-10.0
1792.88,-10.0
1246.92,-10.0
165.63,-10.0
1356.41,-10.0
1450.64,-10.0
142.61,-10.0
1388.92,-10.0
1689.13,-10.0
667.28,-10.0
1295.2,-10.0
217.29,-10.0
1552.81,-10.0
945.71,-6.0
1906.74,6.0
1635.55,-6.0
1126.57,-6.0
1360.96,-6.0
1933.23,6.0
782.27,-6.0
1023.28,-6.0
899.84,-6.0
1602.23,-6.0
1537.89,-6.0
1775.82,-6.0
264.31,-6.0
746.13,-6.0
495.44,-6.0
1894.66,-6.0
2008.46,-13.82
721.79,-6.0
1846.78,-6.0
1303.04,-6.0
233.3,-6.0
545.5,-6.0
197.78,-6.0
809.77,-6.0
696.61,-6.0
1738.24,-6.0
1414.34,-6.0
624.23,-6.0
391.44,-6.0
1255.44,-6.0
1698.54,-6.0
348.44,-6.0
171.4,-6.0
148.23,-6.0
418.54,-6.0
1948.02,-6.0
1459.95,-6.0
2006.37,11.35
1198.83,-6.0
1059.39,-6.0
1859.45,2.0
1189.83,-2.0
849.94,-2.0
1660.35,-2.0
948.42,-2.0
1373.73,-2.0
475.21,-2.0
437.87,-2.0
398.56,-2.0
596.65,-2.0
2018.27,8.31
716.82,-2.0
1980.39,2.0
1340.74,-2.0
1021.88,-2.0
363.79,-2.0
285.87,-2.0
1713.11,-2.0
1546.49,-2.0
231.4,-2.0
1423.6,-2.0
1896.36,2.0
1271.44,-2.0
1781.92,-2.0
