0.2,1111110,1039.82,90.0
0.2,1111111,1011.35,90.0
0.2,1111112,1856.72,90.0
0.2,1111113,751.98,90.0
0.2,1111114,721.86,90.0
0.2,1111115,1373.79,90.0
0.2,1111116,1983.73,90.0
0.2,1111117,1754.71,90.0
0.2,1111118,900.91,90.0
0.2,1111119,581.27,90.0
0.2,111112,200.08,90.0
0.2,111113,1090.28,90.0
0.2,111114,1286.92,90.0
0.2,111115,1592.92,90.0
0.2,111116,603.34,90.0
0.2,111117,1197.74,90.0
0.2,111118,121.35,90.0
0.2,111119,1452.68,90.0
0.2,222220,174.01,94.0
0.2,222221,711.64,94.0
0.2,2222210,636.42,94.0
0.2,2222211,554.69,94.0
0.2,2222212,1250.3,94.0
0.2,2222213,1729.55,94.0
0.2,2222214,286.79,94.0
0.2,2222215,1442.67,94.0
0.2,2222216,1537.64,94.0
0.2,2222217,1299.44,94.0
0.2,2222218,1975.67,94.0
0.2,2222219,1092.53,94.0
0.2,222222,1635.33,94.0
0.2,222223,426.89,94.0
0.2,222224,2018.76,94.0
0.2,222225,1476.78,94.0
0.2,222226,770.63,94.0
0.2,222227,367.51,94.0
0.2,222228,358.74,94.0
0.2,222229,930.4,94.0
0.2,333330,1267.18,98.0
0.2,333331,445.45,98.0
0.2,3333310,2089.97,98.0
0.2,3333311,735.8,98.0
0.2,3333312,786.01,98.0
0.2,3333313,522.84,98.0
0.2,3333314,1550.25,98.0
0.2,3333315,1464.02,98.0
0.2,3333316,954.1,98.0
0.2,3333317,1337.14,98.0
0.2,3333318,887.29,98.0
0.2,3333319,1132.95,98.0
0.2,333332,2015.39,98.0
0.2,333333,1390.08,98.0
0.2,333334,412.08,98.0
0.2,333335,164.87,98.0
0.2,333336,665.9,98.0
0.2,333337,1200.72,98.0
0.2,333338,1961.91,98.0
0.2,333339,242.99,98.0
0.2,444440,441.62,106.0
0.2,444441,921.71,106.0
0.2,4444410,243.26,106.0
0.2,4444411,1106.02,106.0
0.2,4444412,670.74,106.0
0.2,4444413,1179.69,106.0
0.2,4444414,944.92,106.0
0.2,4444415,151.06,106.0
0.2,4444416,1498.72,106.0
0.2,4444417,1269.65,106.0
0.2,4444418,1405.12,106.0
0.2,4444419,693.75,106.0
0.2,444442,1256.74,106.0
0.2,444443,1360.53,106.0
0.2,444444,139.63,106.0
0.2,444445,2041.88,106.0
0.2,444446,1485.17,106.0
0.2,444447,1880.44,106.0
0.2,444448,341.8,106.0
0.2,444449,841.47,106.0
0.2,555550,1886.81,102.0
0.2,555551,1158.63,102.0
0.2,5555510,136.84,102.0
0.2,5555511,401.78,102.0
0.2,5555512,1401.7,102.0
0.2,5555513,1229.44,102.0
0.2,5555514,913.58,102.0
0.2,5555515,1536.82,102.0
0.2,5555516,945.35,102.0
0.2,5555517,809.85,102.0
0.2,5555518,450.47,102.0
0.2,5555519,203.58,102.0
0.2,555552,768.41,102.0
0.2,555553,530.5,102.0
0.2,555554,1528.15,102.0
0.2,555555,667.82,102.0
0.2,555556,1807.71,102.0
0.2,555557,328.9,102.0
0.2,555558,1347.68,102.0
0.2,555559,2004.45,102.0
0.2,777770,91.72,113.82
0.2,777771,102.72,110.0
0.2,7777710,185.32,110.0
0.2,7777711,194.46,110.0
0.2,7777712,203.68,110.0
0.2,7777713,212.83,110.0
0.2,7777714,222.05,110.0
0.2,777772,111.81,110.0
0.2,777773,121.0,110.0
0.2,777774,130.19,110.0
0.2,777775,139.36,110.0
0.2,777776,148.56,110.0
0.2,777777,157.78,110.0
0.2,777778,166.97,110.0
0.2,777779,176.14,110.0
0.3,111110,1891.85,90.0
0.3,111111,1535.49,90.0
0.3,1111110,1043.8,90.0
0.3,1111111,1015.13,90.0
0.3,1111112,1860.53,90.0
0.3,1111113,755.96,90.0
0.3,1111114,725.66,90.0
0.3,1111115,1377.78,90.0
0.3,1111116,1987.72,90.0
0.3,1111117,1758.69,90.0
0.3,1111118,904.89,90.0
0.3,1111119,584.99,90.0
0.3,111112,204.06,90.0
0.3,111113,1094.27,90.0
0.3,111114,1290.9,90.0
0.3,111115,1596.91,90.0
0.3,111116,607.32,90.0
0.3,111117,1201.72,90.0
0.3,111118,125.33,90.0
0.3,111119,1456.66,90.0
0.3,222220,177.99,94.0
0.3,222221,715.62,94.0
0.3,2222210,640.41,94.0
0.3,2222211,558.68,94.0
0.3,2222212,1254.28,94.0
0.3,2222213,1733.53,94.0
0.3,2222214,290.67,94.0
0.3,2222215,1446.52,94.0
0.3,2222216,1541.62,94.0
0.3,2222217,1303.42,94.0
0.3,2222218,1979.61,94.0
0.3,2222219,1096.52,94.0
0.3,222222,1639.32,94.0
0.3,222223,430.88,94.0
0.3,222224,2022.75,94.0
0.3,222225,1480.76,94.0
0.3,222226,774.61,94.0
0.3,222227,371.4,94.0
0.3,222228,362.27,94.0
0.3,222229,934.39,94.0
0.3,333330,1271.17,98.0
0.3,333331,449.43,98.0
0.3,3333310,2093.96,98.0
0.3,3333311,739.79,98.0
0.3,3333312,789.99,98.0
0.3,3333313,526.82,98.0
0.3,3333314,1554.24,98.0
0.3,3333315,1468.01,98.0
0.3,3333316,958.09,98.0
0.3,3333317,1341.13,98.0
0.3,3333318,891.28,98.0
0.3,3333319,1136.94,98.0
0.3,333332,2019.38,98.0
0.3,333333,1394.06,98.0
0.3,333334,415.91,98.0
0.3,333335,168.86,98.0
0.3,333336,669.89,98.0
0.3,333337,1204.71,98.0
0.3,333338,1965.9,98.0
0.3,333339,246.97,98.0
0.3,444440,437.63,106.0
0.3,444441,917.73,106.0
0.3,4444410,239.28,106.0
0.3,4444411,1102.03,106.0
0.3,4444412,666.75,106.0
0.3,4444413,1175.7,106.0
0.3,4444414,941.19,106.0
0.3,4444415,147.47,106.0
0.3,4444416,1495.1,106.0
0.3,4444417,1266.04,106.0
0.3,4444418,1401.17,106.0
0.3,4444419,690.03,106.0
0.3,444442,1252.75,106.0
0.3,444443,1356.55,106.0
0.3,444444,135.64,106.0
0.3,444445,2037.89,106.0
0.3,444446,1481.18,106.0
0.3,444447,1876.45,106.0
0.3,444448,337.81,106.0
0.3,444449,837.56,106.0
0.3,555550,1882.82,102.0
0.3,555551,1154.65,102.0
0.3,5555510,132.86,102.0
0.3,5555511,397.79,102.0
0.3,5555512,1397.71,102.0
0.3,5555513,1225.45,102.0
0.3,5555514,909.59,102.0
0.3,5555515,1533.25,102.0
0.3,5555516,941.54,102.0
0.3,5555517,805.93,102.0
0.3,5555518,446.48,102.0
0.3,5555519,199.6,102.0
0.3,555552,764.42,102.0
0.3,555553,526.51,102.0
0.3,555554,1524.16,102.0
0.3,555555,663.83,102.0
0.3,555556,1803.73,102.0
0.3,555557,324.91,102.0
0.3,555558,1343.69,102.0
0.3,555559,2000.46,102.0
0.3,777770,89.56,115.03
0.3,777771,94.73,112.13
0.3,7777710,181.42,110.0
0.3,7777711,190.52,110.0
0.3,7777712,199.78,110.0
0.3,7777713,208.89,110.0
0.3,7777714,218.16,110.0
0.3,777772,107.91,110.0
0.3,777773,117.02,110.0
0.3,777774,126.2,110.0
0.3,777775,135.39,110.0
0.3,777776,144.58,110.0
0.3,777777,153.88,110.0
0.3,777778,163.08,110.0
0.3,777779,172.24,110.0
0.4,111110,1895.84,90.0
0.4,111111,1539.47,90.0
0.4,1111110,1047.78,90.0
0.4,1111111,1018.91,90.0
0.4,1111112,1864.34,90.0
0.4,1111113,759.95,90.0
0.4,1111114,729.47,90.0
0.4,1111115,1381.76,90.0
0.4,1111116,1991.71,90.0
0.4,1111117,1762.68,90.0
0.4,1111118,908.88,90.0
0.4,1111119,588.7,90.0
0.4,111112,208.05,90.0
0.4,111113,1098.25,90.0
0.4,111114,1294.88,90.0
0.4,111115,1600.89,90.0
0.4,111116,611.31,90.0
0.4,111117,1205.7,90.0
0.4,111118,129.32,90.0
0.4,111119,1460.64,90.0
0.4,222220,181.98,94.0
0.4,222221,719.61,94.0
0.4,2222210,644.39,94.0
0.4,2222211,562.67,94.0
0.4,2222212,1258.26,94.0
0.4,2222213,1737.52,94.0
0.4,2222214,294.5,94.0
0.4,2222215,1450.35,94.0
0.4,2222216,1545.61,94.0
0.4,2222217,1307.41,94.0
0.4,2222218,1983.55,94.0
0.4,2222219,1100.51,94.0
0.4,222222,1643.3,94.0
0.4,222223,434.87,94.0
0.4,222224,2026.73,94.0
0.4,222225,1484.75,94.0
0.4,222226,778.59,94.0
0.4,222227,375.25,94.0
0.4,222228,365.75,94.0
0.4,222229,938.37,94.0
0.4,333330,1275.15,98.0
0.4,333331,453.42,98.0
0.4,3333310,2105.69,92.71
0.4,3333311,743.78,98.0
0.4,3333312,793.97,98.0
0.4,3333313,530.81,98.0
0.4,3333314,1558.22,98.0
0.4,3333315,1472.0,98.0
0.4,3333316,962.07,98.0
0.4,3333317,1345.12,98.0
0.4,3333318,895.26,98.0
0.4,3333319,1140.93,98.0
0.4,333332,2023.37,98.0
0.4,333333,1398.04,98.0
0.4,333334,419.75,98.0
0.4,333335,172.85,98.0
0.4,333336,673.88,98.0
0.4,333337,1208.69,98.0
0.4,333338,1969.88,98.0
0.4,333339,250.96,98.0
0.4,444440,433.64,106.0
0.4,444441,913.74,106.0
0.4,4444410,235.3,106.0
0.4,4444411,1098.05,106.0
0.4,4444412,662.76,106.0
0.4,4444413,1171.72,106.0
0.4,4444414,937.47,106.0
0.4,4444415,143.86,106.0
0.4,4444416,1491.47,106.0
0.4,4444417,1262.42,106.0
0.4,4444418,1397.21,106.0
0.4,4444419,686.3,106.0
0.4,444442,1248.77,106.0
0.4,444443,1352.56,106.0
0.4,444444,131.66,106.0
0.4,444445,2033.9,106.0
0.4,444446,1477.19,106.0
0.4,444447,1872.46,106.0
0.4,444448,333.83,106.0
0.4,444449,833.64,106.0
0.4,555550,1878.83,102.0
0.4,555551,1150.66,102.0
0.4,5555510,128.88,102.0
0.4,5555511,393.81,102.0
0.4,5555512,1393.73,102.0
0.4,5555513,1221.46,102.0
0.4,5555514,905.61,102.0
0.4,5555515,1529.68,102.0
0.4,5555516,937.72,102.0
0.4,5555517,802.02,102.0
0.4,5555518,442.49,102.0
0.4,5555519,195.61,102.0
0.4,555552,760.43,102.0
0.4,555553,522.53,102.0
0.4,555554,1520.17,102.0
0.4,555555,659.84,102.0
0.4,555556,1799.73,102.0
0.4,555557,320.92,102.0
0.4,555558,1339.71,102.0
0.4,555559,1996.48,102.0
0.4,777770,87.45,116.21
0.4,777771,92.57,113.34
0.4,7777710,177.52,110.0
0.4,7777711,186.62,110.0
0.4,7777712,195.92,110.0
0.4,7777713,204.99,110.0
0.4,7777714,214.31,110.0
0.4,777772,104.09,110.0
0.4,777773,113.11,110.0
0.4,777774,122.23,110.0
0.4,777775,131.41,110.0
0.4,777776,140.62,110.0
0.4,777777,150.03,110.0
0.4,777778,159.23,110.0
0.4,777779,168.38,110.0
0.5,111110,1899.82,90.0
0.5,111111,1543.45,90.0
0.5,1111110,1051.77,90.0
0.5,1111111,1022.69,90.0
0.5,1111112,1868.16,90.0
0.5,1111113,763.93,90.0
0.5,1111114,733.27,90.0
0.5,1111115,1385.74,90.0
0.5,1111116,1995.69,90.0
0.5,1111117,1766.67,90.0
0.5,1111118,912.86,90.0
0.5,1111119,592.42,90.0
0.5,111112,212.04,90.0
0.5,111113,1102.23,90.0
0.5,111114,1298.86,90.0
0.5,111115,1604.87,90.0
0.5,111116,615.3,90.0
0.5,111117,1209.69,90.0
0.5,111118,133.31,90.0
0.5,111119,1464.63,90.0
0.5,222220,185.97,94.0
0.5,222221,723.6,94.0
0.5,2222210,648.37,94.0
0.5,2222211,566.66,94.0
0.5,2222212,1262.25,94.0
0.5,2222213,1741.51,94.0
0.5,2222214,298.3,94.0
0.5,2222215,1454.19,94.0
0.5,2222216,1549.59,94.0
0.5,2222217,1311.39,94.0
0.5,2222218,1987.49,94.0
0.5,2222219,1104.5,94.0
0.5,222222,1647.29,94.0
0.5,222223,438.85,94.0
0.5,222224,2030.71,94.0
0.5,222225,1488.73,94.0
0.5,222226,782.57,94.0
0.5,222227,379.1,94.0
0.5,222228,369.19,94.0
0.5,222229,942.35,94.0
0.5,333330,1279.15,98.0
0.5,333331,457.41,98.0
0.5,3333310,2107.39,91.18
0.5,3333311,747.76,98.0
0.5,3333312,797.97,98.0
0.5,3333313,534.79,98.0
0.5,3333314,1562.21,98.0
0.5,3333315,1475.98,98.0
0.5,3333316,966.05,98.0
0.5,3333317,1349.11,98.0
0.5,3333318,899.25,98.0
0.5,3333319,1144.92,98.0
0.5,333332,2027.36,98.0
0.5,333333,1402.03,98.0
0.5,333334,423.59,98.0
0.5,333335,176.83,98.0
0.5,333336,677.86,98.0
0.5,333337,1212.69,98.0
0.5,333338,1973.87,98.0
0.5,333339,254.95,98.0
0.5,444440,429.66,106.0
0.5,444441,909.75,106.0
0.5,4444410,231.32,106.0
0.5,4444411,1094.06,106.0
0.5,4444412,658.78,106.0
0.5,4444413,1167.73,106.0
0.5,4444414,933.73,106.0
0.5,4444415,140.27,106.0
0.5,4444416,1487.85,106.0
0.5,4444417,1258.8,106.0
0.5,4444418,1393.26,106.0
0.5,4444419,682.57,106.0
0.5,444442,1244.79,106.0
0.5,444443,1348.57,106.0
0.5,444444,127.68,106.0
0.5,444445,2029.92,106.0
0.5,444446,1473.21,106.0
0.5,444447,1868.47,106.0
0.5,444448,329.84,106.0
0.5,444449,829.7,106.0
0.5,555550,1874.85,102.0
0.5,555551,1146.67,102.0
0.5,5555510,124.89,102.0
0.5,5555511,389.83,102.0
0.5,5555512,1389.75,102.0
0.5,5555513,1217.48,102.0
0.5,5555514,901.62,102.0
0.5,5555515,1526.1,102.0
0.5,5555516,933.9,102.0
0.5,5555517,798.1,102.0
0.5,5555518,438.5,102.0
0.5,5555519,191.62,102.0
0.5,555552,756.45,102.0
0.5,555553,518.55,102.0
0.5,555554,1516.18,102.0
0.5,555555,655.86,102.0
0.5,555556,1795.75,102.0
0.5,555557,316.94,102.0
0.5,555558,1335.73,102.0
0.5,555559,1992.49,102.0
0.5,777770,85.39,117.37
0.5,777771,90.46,114.53
0.5,7777710,173.68,110.0
0.5,7777711,182.73,110.0
0.5,7777712,192.1,110.0
0.5,7777713,201.13,110.0
0.5,7777714,210.5,110.0
0.5,777772,95.58,111.65
0.5,777773,109.29,110.0
0.5,777774,118.33,110.0
0.5,777775,127.45,110.0
0.5,777776,136.64,110.0
0.5,777777,146.23,110.0
0.5,777778,155.43,110.0
0.5,777779,164.57,110.0
0.6,111110,1903.81,90.0
0.6,111111,1547.44,90.0
0.6,1111110,1055.76,90.0
0.6,1111111,1026.47,90.0
0.6,1111112,1871.98,90.0
0.6,1111113,767.91,90.0
0.6,1111114,737.07,90.0
0.6,1111115,1389.73,90.0
0.6,1111116,1999.67,90.0
0.6,1111117,1770.65,90.0
0.6,1111118,916.84,90.0
0.6,1111119,596.14,90.0
0.6,111112,216.02,90.0
0.6,111113,1106.22,90.0
0.6,111114,1302.85,90.0
0.6,111115,1608.86,90.0
0.6,111116,619.28,90.0
0.6,111117,1213.68,90.0
0.6,111118,137.3,90.0
0.6,111119,1468.61,90.0
0.6,222220,189.97,94.0
0.6,222221,727.58,94.0
0.6,2222210,652.36,94.0
0.6,2222211,570.64,94.0
0.6,2222212,1266.23,94.0
0.6,2222213,1745.49,94.0
0.6,2222214,302.06,94.0
0.6,2222215,1458.04,94.0
0.6,2222216,1553.58,94.0
0.6,2222217,1315.38,94.0
0.6,2222218,1991.42,94.0
0.6,2222219,1108.48,94.0
0.6,222222,1651.27,94.0
0.6,222223,442.84,94.0
0.6,222224,2034.7,94.0
0.6,222225,1492.72,94.0
0.6,222226,786.55,94.0
0.6,222227,382.94,94.0
0.6,222228,372.64,94.0
0.6,222229,946.33,94.0
0.6,333330,1283.13,98.0
0.6,333331,461.39,98.0
0.6,3333310,2109.09,89.65
0.6,3333311,751.75,98.0
0.6,3333312,801.95,98.0
0.6,3333313,538.78,98.0
0.6,3333314,1566.19,98.0
0.6,3333315,1479.97,98.0
0.6,3333316,970.04,98.0
0.6,3333317,1353.09,98.0
0.6,3333318,903.23,98.0
0.6,3333319,1148.91,98.0
0.6,333332,2031.34,98.0
0.6,333333,1406.01,98.0
0.6,333334,427.43,98.0
0.6,333335,180.81,98.0
0.6,333336,681.84,98.0
0.6,333337,1216.68,98.0
0.6,333338,1977.86,98.0
0.6,333339,258.94,98.0
0.6,444440,425.68,106.0
0.6,444441,905.76,106.0
0.6,4444410,227.33,106.0
0.6,4444411,1090.07,106.0
0.6,4444412,654.8,106.0
0.6,4444413,1163.74,106.0
0.6,4444414,929.99,106.0
0.6,4444415,136.66,106.0
0.6,4444416,1484.22,106.0
0.6,4444417,1255.18,106.0
0.6,4444418,1389.31,106.0
0.6,4444419,678.84,106.0
0.6,444442,1240.81,106.0
0.6,444443,1344.59,106.0
0.6,444444,123.69,106.0
0.6,444445,2025.94,106.0
0.6,444446,1469.23,106.0
0.6,444447,1864.49,106.0
0.6,444448,325.86,106.0
0.6,444449,825.78,106.0
0.6,555550,1870.86,102.0
0.6,555551,1142.68,102.0
0.6,5555510,120.9,102.0
0.6,5555511,385.84,102.0
0.6,5555512,1385.76,102.0
0.6,5555513,1213.5,102.0
0.6,5555514,897.63,102.0
0.6,5555515,1522.52,102.0
0.6,5555516,930.07,102.0
0.6,5555517,794.17,102.0
0.6,5555518,434.51,102.0
0.6,5555519,187.64,102.0
0.6,555552,752.46,102.0
0.6,555553,514.56,102.0
0.6,555554,1512.2,102.0
0.6,555555,651.87,102.0
0.6,555556,1791.77,102.0
0.6,555557,312.96,102.0
0.6,555558,1331.74,102.0
0.6,555559,1988.51,102.0
0.6,777770,83.37,118.5
0.6,777771,88.4,115.68
0.6,7777710,169.87,110.0
0.6,7777711,178.89,110.0
0.6,7777712,188.33,110.0
0.6,7777713,197.32,110.0
0.6,7777714,206.74,110.0
0.6,777772,93.47,112.84
0.6,777773,105.57,110.0
0.6,777774,114.51,110.0
0.6,777775,123.54,110.0
0.6,777776,132.67,110.0
0.6,777777,142.47,110.0
0.6,777778,151.67,110.0
0.6,777779,160.79,110.0
0.7,111110,1907.79,90.0
0.7,111111,1551.42,90.0
0.7,1111110,1059.74,90.0
0.7,1111111,1030.26,90.0
0.7,1111112,1875.79,90.0
0.7,1111113,771.89,90.0
0.7,1111114,740.88,90.0
0.7,1111115,1393.71,90.0
0.7,1111116,2003.65,90.0
0.7,1111117,1774.64,90.0
0.7,1111118,920.82,90.0
0.7,1111119,599.86,90.0
0.7,111112,220.0,90.0
0.7,111113,1110.2,90.0
0.7,111114,1306.83,90.0
0.7,111115,1612.85,90.0
0.7,111116,623.26,90.0
0.7,111117,1217.66,90.0
0.7,111118,141.29,90.0
0.7,111119,1472.6,90.0
0.7,222220,193.95,94.0
0.7,222221,731.57,94.0
0.7,2222210,656.34,94.0
0.7,2222211,574.63,94.0
0.7,2222212,1270.22,94.0
0.7,2222213,1749.48,94.0
0.7,2222214,305.82,94.0
0.7,2222215,1461.89,94.0
0.7,2222216,1557.56,94.0
0.7,2222217,1319.37,94.0
0.7,2222218,1995.36,94.0
0.7,2222219,1112.46,94.0
0.7,222222,1655.26,94.0
0.7,222223,446.82,94.0
0.7,222224,2038.69,94.0
0.7,222225,1496.7,94.0
0.7,222226,790.54,94.0
0.7,222227,386.79,94.0
0.7,222228,376.08,94.0
0.7,222229,950.31,94.0
0.7,333330,1287.12,98.0
0.7,333331,465.37,98.0
0.7,3333310,2110.79,88.12
0.7,3333311,755.73,98.0
0.7,3333312,805.94,98.0
0.7,3333313,542.77,98.0
0.7,3333314,1570.18,98.0
0.7,3333315,1483.95,98.0
0.7,3333316,974.02,98.0
0.7,3333317,1357.08,98.0
0.7,3333318,907.22,98.0
0.7,3333319,1152.89,98.0
0.7,333332,2035.32,98.0
0.7,333333,1410.0,98.0
0.7,333334,431.26,98.0
0.7,333335,184.8,98.0
0.7,333336,685.83,98.0
0.7,333337,1220.66,98.0
0.7,333338,1981.85,98.0
0.7,333339,262.92,98.0
0.7,444440,421.69,106.0
0.7,444441,901.78,106.0
0.7,4444410,223.35,106.0
0.7,4444411,1086.09,106.0
0.7,4444412,650.82,106.0
0.7,4444413,1159.75,106.0
0.7,4444414,926.25,106.0
0.7,4444415,133.04,106.0
0.7,4444416,1480.58,106.0
0.7,4444417,1251.56,106.0
0.7,4444418,1385.36,106.0
0.7,4444419,675.11,106.0
0.7,444442,1236.83,106.0
